step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
90,0.0558,0.08667499832374552,10.130029440725663,121.85062807705526,1.1850221083123444,4.063323530831493e-07,15.812735034116065,58.55059335129381,0.004503987016541681,11.003381116039733,2.994700016477509,3.72e-06,1.2991021354619878e-05
91,0.05642,0.08760475190675018,10.130001723882485,121.85935867367914,1.185329425313505,4.108471570062954e-07,15.986136075565346,58.552725013765496,0.00455240482962524,11.126900237946842,3.022416859656005,3.72e-06,1.299131819490509e-05
92,0.05704,0.08853442013508482,10.129974013592216,121.86793837286228,1.1856314307247517,4.153619609294415e-07,16.159535574625785,58.55481983311805,0.004600818598127322,11.250433289689598,3.0501271499233553,3.72e-06,1.2991609904677316e-05
93,0.05766,0.08946400443918831,10.129946309738292,121.8763713646419,1.185928272035394,4.198767648525876e-07,16.33293355773113,58.556878832390964,0.0046492283898301205,11.373980033072154,3.0778310038476775,3.72e-06,1.2991896626397823e-05
94,0.05828,0.09039350621091483,10.12991861220746,121.88466167971904,1.1862200911261096,4.243915687757337e-07,16.50633005058665,58.5589029957202,0.00469763427068747,11.497540236443081,3.1055285346810706,3.72e-06,1.2992178497110447e-05
95,0.0589,0.09132292680496001,10.129890920889654,121.89281319711841,1.1865070245385674,4.289063726988798e-07,16.679725078196654,58.560893270208425,0.004746036304892417,11.621113674449093,3.1332198524869455,3.72e-06,1.2992455648702026e-05
96,0.05952,0.09225226754022135,10.129863235677874,121.90082965140408,1.186789203729423,4.334211766220259e-07,16.85311866489066,58.562850567686816,0.004794434554941703,11.744700127800492,3.1609050642655347,3.72e-06,1.2992728208147739e-05
97,0.06014,0.09318152970109443,10.129835556468073,121.90871463948224,1.1870667553097742,4.37935980545172e-07,17.02651083434836,58.56477576637598,0.004842829081697172,11.868299383047654,3.1885842740666703,3.72e-06,1.2992996297742396e-05
98,0.06076,0.09411071453871127,10.129807883159035,121.9164716270173,1.1873398012710084,4.4245078446831814e-07,17.19990160962344,58.566669712452544,0.004891219944444453,11.991911232367944,3.2162575831043796,3.72e-06,1.2993260035318587e-05
99,0.06138,0.09503982327212156,10.12978021565228,121.92410395448809,1.18760845919798,4.4696558839146424e-07,17.37329101316624,58.568533221527815,0.004939607200948935,12.115535473362442,3.243925089860568,3.72e-06,1.2993519534452594e-05
100,0.062,0.0959688570894205,10.129752553851954,121.93161484290721,1.187872842470333,4.5148039231461033e-07,17.546679066845385,58.57036708004423,0.004987990907509212,12.239171908861989,3.2715868901850627,3.72e-06,1.2993774904658845e-05
